ID|AGRICULTURE|INDUSTRIAL|OFFICE|OTHER|PUBLIC|RESIDENTIAL|RETAIL
B6CE765A8E7A2FE7|0.0|0.9986175298690796|0.00436742790043354|2.200501512561459e-06|2.8766849027306307e-06|0.006292521953582764|0.00011771013669203967
CE9D81FE183DF999|0.0|0.9992757439613342|0.0041468325071036816|4.022817847726401e-06|7.253704825416207e-05|0.0008563995361328125|0.00045200553722679615
171A312B7AD2394C|0.0|0.9972712397575378|0.9339282512664795|5.869963842997095e-06|0.0007758991559967399|0.0003210306167602539|0.0002019483654294163
D22752FD82177146|0.0|0.9995512366294861|0.3952331840991974|1.184702523460146e-05|0.0012057321146130562|0.0007428526878356934|0.009438233450055122
B1A961E398E237C7|0.0|0.8866273164749146|0.7533776760101318|3.939432281185873e-05|0.009149231016635895|0.0034636259078979492|0.0034444043412804604
6E5ABA601EB9A85D|0.0|0.99893718957901|2.416055758658331e-05|2.2179181542014703e-05|0.00014084522263146937|0.00015056133270263672|0.034594401717185974
4D68BC331EFAE966|0.0|3.23371023114305e-05|0.0015511608216911554|3.5569173633120954e-06|0.003414819948375225|0.9584816694259644|0.006453655660152435
D9309E0A3DC516A4|0.0|0.9994956254959106|0.0004105163679923862|3.5317120818945114e-06|7.609211934322957e-06|0.0002904534339904785|6.604559166589752e-05
04AEF97CA58C362F|0.0|0.0006090077222324908|0.00014447502326220274|0.01284357625991106|0.00012458147830329835|0.9698874354362488|0.0003447187482379377
5E4389AE6B257119|0.0|0.9999147653579712|2.4811879484332167e-05|2.787721314234659e-06|0.00014896526408847421|0.00022286176681518555|3.375308733666316e-05
11C653C9EAF2C4CB|0.0|0.9230272173881531|0.00011821518273791298|3.4543147194199264e-05|3.5393586017562484e-07|0.020970463752746582|0.00017858008504845202
66778E2B148E43F0|0.0|0.9994920492172241|0.0012796627124771476|1.1684998753480613e-05|0.0002709507243707776|0.0012995004653930664|0.0006108455127105117
FF1E074A84283E2B|0.0|0.00041663090814836323|8.115200216707308e-06|1.2514172340161167e-05|2.168827450077515e-06|0.025467753410339355|0.9946815371513367
3BA76425065ED7CC|0.0|0.00012664655514527112|0.9910207390785217|4.035846359329298e-05|3.220378857804462e-05|0.009082615375518799|0.0003211630100850016
AC5A270BB16F0ED5|0.0|0.0010732761584222317|3.7449164665304124e-05|0.9994134902954102|0.19215169548988342|0.0007218718528747559|5.0523503887234256e-06
C0535F2C74D7DFE3|0.0|0.0003969492681790143|0.00094182463362813|1.3463007235259283e-05|0.31301480531692505|0.8022445440292358|0.0002442155673634261
4F2E5B2CDC3D239A|0.0|0.014369032345712185|8.472608897136524e-05|0.0008671802934259176|0.009384026750922203|0.38398611545562744|6.327992741717026e-05
FFE91C403DD6BCF9|0.0|1.1785429705923889e-05|2.1843081867700676e-06|6.807043519074796e-06|0.00145099894143641|0.9960923790931702|9.830673661781475e-05
88CA5C2350E14F50|0.0|0.4533025622367859|0.017713269218802452|7.779614679748192e-05|0.0493599958717823|0.509968101978302|0.0001620883122086525
F07989CF3B4FFDF1|0.0|0.04935368523001671|2.553942977101542e-06|0.00018234712479170412|6.445898907259107e-05|0.0005527138710021973|0.5715314149856567
BD67A587F0279D14|0.0|0.0015699974028393626|2.3946973669808358e-05|2.643615698616486e-05|1.4455273230851162e-05|0.9989900588989258|1.1582849765545689e-05
350D8686A41ADCAC|0.0|0.00011489523603813723|0.045052699744701385|6.380100330716232e-06|0.0007635821821168065|0.36457377672195435|0.001470525050535798
7E49AE1764086B4C|0.0|0.22425810992717743|0.00015257632185239345|0.00018193310825154185|0.7064284682273865|0.08464431762695312|1.3285947716212831e-05
08F99656E92FF153|0.0|0.0033093621022999287|0.2632468342781067|0.0001597785740159452|0.003970306366682053|0.11508971452713013|0.1188439279794693
C6DFA08ABC80588D|0.0|0.8405243754386902|0.4784163534641266|0.0001289938372792676|0.00016689655603840947|0.022531509399414062|0.00033567784703336656
3CEE5E687FCA15A7|0.0|0.977470874786377|0.00023199853603728116|0.00021374320203904063|0.004904093220829964|0.027087867259979248|0.00016743707237765193
BFE0B5CC88E0899B|0.0|0.024465693160891533|0.00021948618814349174|4.4419623009162024e-05|0.00015439768321812153|0.8298060894012451|0.0008252012776210904
71CFE483D3FECCEB|0.0|9.624969970900565e-05|0.00022841847385279834|0.00011636932322289795|0.07688198238611221|0.9007238745689392|0.00010276574175804853
9E94E4F3085164A4|0.0|0.0004625678702723235|0.0003498622390907258|0.9989258646965027|0.007814047858119011|0.00010275840759277344|0.000155723188072443
AAD54144264D0146|1.0|0.0325118713080883|0.00010637336526997387|6.8659105636470485e-06|0.09030212461948395|0.008701622486114502|0.004268700256943703
AAEE1D10664C781C|0.0|0.010530178435146809|8.289436664199457e-05|0.00031857669819146395|0.9981722831726074|0.001843869686126709|0.0024031216744333506
A7BF21A672136357|0.0|0.0007655074587091804|0.06565633416175842|3.6322599044069648e-06|0.0007681974675506353|0.9650656580924988|0.005049063358455896
B556FBD4BC87B9FE|0.0|0.03020959161221981|5.23367407367914e-06|2.0834764654864557e-05|0.01740594394505024|0.11260741949081421|0.0006566856754943728
DA6F77DC8911A61A|0.0|0.999937891960144|9.77679665083997e-05|5.5547056945215445e-06|0.0036620604805648327|0.00013566017150878906|0.0004789884842466563
105AF8B5025C0598|0.0|4.77136236440856e-05|0.0003770928888116032|4.748463311443629e-07|3.2496841413376387e-06|0.9991545081138611|2.7674188459059224e-05
E0FF25C6B54B6054|0.0|0.00010980334627674893|0.002784545300528407|9.67534288065508e-05|0.12987171113491058|0.8876952528953552|5.971900463919155e-05
CA74163307EC3146|0.0|0.9998688697814941|0.019681373611092567|4.185749730822863e-06|3.3017135137924924e-05|5.4001808166503906e-05|0.00011601865116972476
51B0F4A3D8B980CF|0.0|0.1799159049987793|3.72166141460184e-05|0.003400819841772318|2.6872662601817865e-06|0.8768401741981506|5.052503547631204e-05
940DE33AF9608273|0.0|0.12170922756195068|0.9392479062080383|4.719857770396629e-06|0.003990881145000458|0.02414417266845703|0.0007928982959128916
B4541566FBA35AC2|0.0|4.277266998542473e-05|0.0003849289787467569|5.407694698078558e-05|5.282300321596267e-07|0.9988855719566345|3.803318759310059e-05
F49579BFE230985D|0.0|0.9992191791534424|4.56508387287613e-05|3.7224619973130757e-06|0.00016073974256869406|0.00021570920944213867|0.0020436125341802835
4DA69825FECF30BB|0.0|0.005333583801984787|0.01756865903735161|1.9867726223310456e-05|0.0023831429425626993|0.13104122877120972|0.0005209813825786114
419F62E6ED0B7F20|0.0|0.0001403166534146294|6.687959103146568e-05|1.314700330112828e-05|0.00011415536573622376|0.9988843202590942|8.60175168782007e-06
D9F163FD5EF0FFF4|0.0|0.0008395306649617851|0.00016417120059486479|4.8944971240416635e-06|0.9768148064613342|0.02693641185760498|5.157365740160458e-05
F0ECCBD4B0D060ED|0.0|0.004878775216639042|0.023208223283290863|1.1358266419847496e-05|3.488944275886752e-05|0.8674200773239136|0.0003154215810354799
7DBA26495E09B4B3|0.0|0.9796542525291443|0.3690434992313385|2.160137410101015e-05|0.01787523180246353|6.61611557006836e-05|0.002288947580382228
85435798BDBD7CB8|0.0|0.06814081221818924|0.03495580703020096|1.1206772796867881e-05|0.04964717477560043|0.182111918926239|0.0007095996988937259
A5209810A787509C|0.0|1.3998584108776413e-05|1.591075852047652e-05|0.1834029257297516|0.99745112657547|0.0017083287239074707|0.00014172520604915917
773B7F04B4F4FDED|0.0|0.00010019433830166236|0.50942063331604|1.469992184865987e-06|0.00014513047062791884|0.939609169960022|3.869256761390716e-05
480945FEB5AC0A12|0.0|0.0023174071684479713|9.612397661840077e-06|1.4094954167376272e-05|4.361104947747663e-05|0.9893239140510559|3.155612284899689e-05
24FB7AD1903196B9|0.0|0.00040507575613446534|0.00044006475945934653|0.015650391578674316|0.0025994875468313694|0.07180899381637573|0.006282059941440821
99DE281F7F23D7B4|0.0|0.033959582448005676|0.6085212826728821|0.8537185788154602|0.003998033236712217|0.000836491584777832|0.00011100646224804223
67429A9AA86C1226|0.0|0.9970346689224243|0.0018111555837094784|5.85776751904632e-06|4.663811523641925e-06|0.003860294818878174|0.00037692650221288204
358E2914FBD3A397|0.0|5.9217916714260355e-05|3.299129457445815e-05|0.9986616373062134|0.007110691163688898|0.0016737580299377441|0.001333694439381361
A5D0D624DACB7263|0.0|0.0002526406024117023|0.005925833713263273|3.239831357859657e-06|0.4841654598712921|0.6491204500198364|0.01440783403813839
5E8DD650D7BF5905|0.0|0.00088540866272524|0.00018232139700558037|8.275425352621824e-05|0.028215600177645683|0.21898645162582397|0.012733289040625095
A07F04EC2B567BE7|0.0|0.0001888912811409682|4.07781008107122e-05|9.653336019255221e-05|0.045345667749643326|0.9552938938140869|0.0009425616008229554
BFFAC7E19216C4E1|0.0|0.23124496638774872|1.864420664787758e-05|3.150834163534455e-05|2.2028405055607436e-06|0.22758883237838745|0.0012581581249833107
8590586912D3AE39|0.0|0.034577883780002594|0.2468564212322235|0.002203000010922551|0.9999121427536011|1.52587890625e-05|0.00013889653200749308
4E6E7ADB162CEFC1|0.0|0.0007151428144425154|0.002216499298810959|2.118367592629511e-05|0.41413190960884094|0.5263072848320007|7.59124377509579e-05
7B7A1E974C984DE9|0.0|0.0010293733794242144|0.0001313520479016006|0.000104258164355997|0.00011599298886721954|0.9926455616950989|2.9952723252790747e-06
60AF84A72E67291D|0.0|0.0001721102889860049|0.005607815459370613|6.773103814339265e-05|0.004435295704752207|0.09439736604690552|0.17724531888961792
43E54AAEA0EBA9DF|0.0|0.012694073840975761|1.5448873455170542e-05|3.279123848187737e-05|4.361207629699493e-06|0.0033272504806518555|0.9976775050163269
4CA4497DD20853EC|0.0|0.8025362491607666|0.4284069836139679|2.491604391252622e-05|0.509925901889801|0.0002333521842956543|0.00011503951827762648
57DB592A0BBA2E90|0.0|0.9999538660049438|0.00016076288011390716|0.0006040121079422534|0.0002831915917340666|0.00011646747589111328|0.00016790647350717336
7BA03146F04BBBD8|0.0|0.9999792575836182|0.0009254770702682436|4.1489336581435055e-05|8.365639223484322e-05|4.076957702636719e-05|0.006303907372057438
59C881D0458BB4A4|0.0|0.029935335740447044|0.36776211857795715|3.395590465515852e-05|0.0001793264236766845|0.16957086324691772|7.198035746114329e-05
AD7B831A5E7B7E3C|0.0|0.9999279975891113|0.010243997909128666|3.5608643429441145e-06|0.00010713838855735958|0.0002796053886413574|0.0014211364323273301
4FA653530E9C9E15|0.0|0.9994248151779175|2.4681516151758842e-05|5.761482043453725e-06|6.93351321388036e-05|0.0011860132217407227|0.00022444654314313084
D6AE4F243DDB029F|0.0|0.00424011517316103|3.830198693322018e-05|0.8095784783363342|0.0004361181636340916|0.6928549408912659|0.009918631985783577
B13760C20A76C682|0.0|0.022601602599024773|0.006925275549292564|0.005832828115671873|0.0007899156771600246|0.17128849029541016|0.007964888587594032
0DC447828D888912|0.0|2.0874798792647198e-05|0.0003714794584084302|1.0406771252746694e-05|0.00013378245057538152|0.9876095652580261|0.0031254843343049288
7825AA6BC8BD2C8B|0.0|0.06911803781986237|0.28514954447746277|0.00044183479622006416|0.9497892260551453|0.0004979372024536133|0.001827720203436911
15B507D6C59B8716|0.0|0.03069111704826355|0.26526767015457153|0.00023785856319591403|0.006708967499434948|0.11939555406570435|0.22044050693511963
C31A0E9ECEF4233F|0.0|0.9389768838882446|0.0064655630849301815|6.817394023528323e-05|0.001585165737196803|0.020642518997192383|7.972575258463621e-05
E0A2B29A42609A22|0.0|0.9964908957481384|0.13668149709701538|9.21986938919872e-05|4.490456558414735e-05|0.0062896013259887695|0.0004138429940212518
28CB21A186FACD81|0.0|0.9989597797393799|6.728253356413916e-05|9.51209367485717e-05|0.0001141415341407992|0.0008681416511535645|0.0002150303771486506
472D9B4B20017CC0|0.0|0.5835548639297485|0.09130943566560745|0.0022114368621259928|0.004487102385610342|0.009193122386932373|0.0038377412129193544
5E611844B0C7B4C8|0.0|0.00038352078991010785|2.2340087525662966e-05|0.006279937457293272|0.00017436784401070327|0.9614118933677673|0.00029562239069491625
B114186CC57B5AC1|0.0|0.0013469734694808722|0.000623979780357331|0.1269627809524536|0.8280811905860901|0.04499197006225586|0.0024674946907907724
E0EB276AD556F3DC|0.0|0.08844698220491409|0.046774543821811676|0.00027092694654129446|0.003285163315013051|0.0006428360939025879|0.8498188853263855
C9BA59B3380718D0|0.0|0.0001684455928625539|0.0015754175838083029|0.0006205790559761226|1.526808955532033e-05|0.9735519886016846|5.859215525561012e-05
99CA770C8824EB88|0.0|0.019843850284814835|0.00016157569189090282|0.0016934830928221345|3.039290641027037e-05|0.17163044214248657|0.0016015558503568172
A19438590C1AB407|0.0|0.003727870061993599|0.9791049361228943|0.00045460593537427485|5.124225572217256e-05|0.0029154419898986816|0.00032621301943436265
E1F1967F20C49474|0.0|1.768173387972638e-05|8.943935245042667e-05|2.4257115001091734e-06|0.06963144242763519|0.9915785193443298|0.00019072495342697948
D3BEF07225224C0B|0.0|0.9999220371246338|0.06195490434765816|4.2270225094398484e-05|7.729964272584766e-05|5.1856040954589844e-05|0.6743620038032532
C4300FA397B691CF|0.0|9.574485011398792e-05|0.001704714260995388|2.199114760514931e-06|0.0002838357468135655|0.9764248728752136|0.00016638539091218263
D75E141AE655072C|0.0|0.0017557330429553986|0.0034769864287227392|0.0005932019557803869|0.04955997318029404|0.01926511526107788|0.0001272787485504523
102593426AF3359B|0.0|3.1586230761604384e-05|0.0013072746805846691|4.31849957749364e-06|6.591578858206049e-05|0.9855808615684509|0.00014849953004159033
3BB95AEBCDD31863|0.0|0.002654567826539278|0.16585399210453033|7.299580829567276e-06|4.060541687067598e-05|0.00018769502639770508|0.9999197721481323
75149F242DE541B5|0.0|0.9998847246170044|0.0002875833015423268|1.7759169850251055e-06|3.4435399811627576e-06|0.000841975212097168|0.00018732529133558273
FCDCBB9B710C090E|1.0|0.28976544737815857|5.1376180635998026e-05|4.980678568244912e-05|0.0001850031694630161|0.2869163155555725|0.0001619406248209998
C81851F3B728DA50|0.0|6.488012877525762e-05|0.001174527918919921|1.5721860791018116e-07|7.415900472551584e-05|0.9945671558380127|0.0008756094612181187
B6F2D870630C059F|0.0|0.0004331549280323088|0.0002953091461677104|0.8967006802558899|0.34129199385643005|0.023032546043395996|0.00021377297525759786
BE54C4E2456D1CC5|0.0|1.3968219718663022e-05|0.0003209915885236114|0.005304486025124788|0.01083251554518938|0.9760387539863586|0.00036257554893381894
0C7D2A11032E957A|0.0|0.9999586343765259|4.626215741154738e-06|0.00011941920820390806|0.03271016106009483|1.7881393432617188e-05|2.9630102289956994e-05
562D10557CF3D7F9|0.0|0.0016736757243052125|0.0012027026386931539|1.1057381925638765e-05|2.2076770619605668e-05|0.9755499958992004|8.288685785373673e-05
7CB6262857868E69|0.0|0.0007473478908650577|0.00024179233878385276|0.00024316144117619842|0.09962473064661026|0.5979335308074951|0.0005794843891635537
EC4B47900F87936A|0.0|0.7790778875350952|0.0001645843731239438|3.0593528208555654e-05|3.3065971365431324e-05|0.052367985248565674|0.006310461554676294
35DC687ADED13684|0.0|0.9998983144760132|0.00016119021165650338|2.839094668161124e-05|0.00010159843805013224|0.0001087188720703125|0.11954166740179062
5FED775BA6024B9C|0.0|0.021461306139826775|0.0001579283707542345|0.7884384393692017|0.08896076679229736|0.0006029605865478516|0.005847659427672625
E3EBF058B15C86A8|0.0|0.0005715856095775962|0.0019749789498746395|2.282804052811116e-05|0.8703154921531677|0.014209747314453125|0.07142858952283859
7439DF79B7DE7324|0.0|0.005366978235542774|1.6407688008257537e-06|0.00240494916215539|1.817819065763615e-05|0.009605586528778076|0.981427013874054
37AEBF7896ACF8BE|0.0|0.005967180710285902|0.00012093517580069602|0.00010434369323775172|0.00118455127812922|0.9014415144920349|0.0027031139470636845
0178E3C41A39E971|0.0|0.9980023503303528|8.512581189279445e-06|0.0017437406349927187|0.005856799893081188|0.00028640031814575195|0.00021136818395461887
76526A50B7EFA3AE|0.0|4.721428922493942e-05|0.00023300563043449074|0.0004175851936452091|0.9652515053749084|0.45754700899124146|0.00019968135165981948
6A995F01488E8803|0.0|0.00030633798451162875|0.00015327610890381038|2.5221788746421225e-07|8.653909389977343e-06|0.9965584874153137|0.00017621624283492565
6131FD006166F459|0.0|4.612048996932572e-06|0.005505870562046766|4.257830710230337e-07|5.441796383820474e-05|0.9668201208114624|9.450198558624834e-05
3CEC0B2337AC29ED|0.0|0.002419208874925971|8.348895062226802e-05|3.6374908631842118e-06|5.280585355649237e-06|0.9934828877449036|0.0002583180321380496
02D2CBC0D5692608|0.0|0.9996219873428345|6.53170354780741e-05|0.0004384169587865472|0.0001546481653349474|0.00010907649993896484|0.00026236861594952643
F084F810DB6B070F|0.0|0.9400097131729126|0.007880407385528088|0.0010367833310738206|0.002443046309053898|0.0029256343841552734|0.000795861124061048
7AB9C0D68E9CB3BC|0.0|0.002305778907611966|1.9209883248549886e-05|7.394872227450833e-06|2.8956304959137924e-05|0.02542698383331299|0.9906184077262878
48349F76388CCD1C|0.0|0.9972100853919983|4.534763502306305e-05|0.0013552048476412892|9.671339648775756e-05|0.00017982721328735352|5.001089903089451e-06
7226447FEFA41D56|0.0|0.9999536275863647|0.00015151493425946683|0.0005218195146881044|0.0002547318290453404|0.00011396408081054688|0.00018628010002430528
8085225B4C0B714E|0.0|0.0023283471819013357|0.0003739467647392303|0.006650090217590332|0.01106521300971508|0.5824524760246277|0.00035724861663766205
5F81033132CB1963|0.0|0.0012835516827180982|3.510537862894125e-05|0.4326383173465729|0.6233394145965576|0.0001379251480102539|0.0432790108025074
1A6F642D0BE5F74A|0.0|0.001915539032779634|1.1571786671993323e-05|0.0002189268998336047|9.406541721546091e-06|0.9936488270759583|5.138372216606513e-05
9A232F16748EE257|0.0|0.0006857062689960003|0.0005020129028707743|0.9998565912246704|0.002029640367254615|5.352497100830078e-05|0.00013536115875467658
919A81FDA7F272BB|0.0|0.9446567893028259|0.9587711691856384|2.0005893020424992e-05|0.00037970225093886256|0.053052306175231934|0.00023593867081217468
3A32158663452548|1.0|0.00015153501590248197|5.677527587977238e-05|0.0005806490080431104|1.4531001397699583e-05|0.13013452291488647|0.0008795341127552092
FEA4B4B6F5ACFE38|0.0|0.03607073426246643|0.0015179176116362214|1.8738624930847436e-05|0.00022579623328056186|0.16583555936813354|0.21375404298305511
636E7ABC43376E6B|0.0|0.00021402300626505166|0.020471839234232903|1.8422817447572015e-05|0.9939931035041809|8.14199447631836e-05|0.015672216191887856
A25CC89FC420C83F|0.0|0.9998912811279297|0.060849640518426895|3.5295402085466776e-06|3.855984687106684e-05|6.222724914550781e-05|0.0005612855893559754
6CB06879C2924D5E|0.0|0.0002832507307175547|0.006303579080849886|9.618871445127297e-06|0.0001579352974658832|0.9779967665672302|4.3284642742946744e-05
538B598C86C76F9E|0.0|0.0033096137922257185|1.238437448591867e-06|5.839575169375166e-05|0.004493727348744869|0.0012578368186950684|0.9988964796066284
2A76A85AF06E950F|0.7659764297513819|0.040624648332595825|0.0003386393073014915|5.364438038668595e-06|3.36556422553258e-06|0.027578890323638916|0.016301339492201805
462FB3A79BA86A05|0.0|3.657596607808955e-05|3.451302109169774e-05|4.0217782952822745e-06|1.288797466258984e-05|0.9996278882026672|0.00010425358777865767
5C042D15205D8142|0.0|5.8644141972763464e-05|3.348426616867073e-05|3.222381565137766e-05|1.184798475151183e-05|0.9993782639503479|0.0014930014731362462
D34D72196FC3ACC3|0.0|0.00043208454735577106|1.9867309674737044e-05|0.42133989930152893|0.6024487018585205|0.13132089376449585|4.404547780723078e-06
