ID|weight
6E4F5A10C644602E|4.812552140340716e-06
2E96F82D571A1072|4.812552140340716e-06
0D36132A7A3B6E53|4.812552140340716e-06
DEF6EBD064B6F10D|4.812552140340716e-06
326C8F90DF99B700|5.328976562214177e-05
6AD94E19FBBBFE98|4.812552140340716e-06
F1EA9CE394F63427|4.812552140340716e-06
946331F37889541B|4.812552140340716e-06
B1870D4AA8546015|4.812552140340716e-06
33E7CD5CDDF49E2A|4.812552140340716e-06
4EF0A62791865295|4.212051344883557e-05
4D1FC69C42F1E0E6|4.812552140340716e-06
D1CF668E2F7E8427|4.812552140340716e-06
4FCA09321276B02E|4.812552140340716e-06
C2438AD8A75DFE7F|4.812552140340716e-06
23F0EF3F9E5A1F8F|4.812552140340716e-06
7AC7FBF835899AB9|4.812552140340716e-06
01DF9481394BF5EC|4.812552140340716e-06
909F9DDA69ECC10A|4.212051344883557e-05
103E39BD1053F415|4.812552140340716e-06
9234E3B2E72A9485|4.812552140340716e-06
858C28A0466304B8|4.812552140340716e-06
602B7C6784B2043F|4.812552140340716e-06
BF7209457078EB1F|4.812552140340716e-06
581C4B30408EDD51|4.812552140340716e-06
F4C57D77F9A406EA|4.812552140340716e-06
7D80B4599CC4D94D|4.812552140340716e-06
A68F6C3BC97FD8AF|4.812552140340716e-06
06873AC9D44B3A6B|3.666794026577462e-05
DE9786E273F83041|4.812552140340716e-06
6E5B016C4664D5BB|4.812552140340716e-06
60E4A83D3958B222|5.328976562214177e-05
A36237206F5A1A7B|4.812552140340716e-06
FFCAB42761A4809C|4.812552140340716e-06
130589BD4880C1F1|4.812552140340716e-06
5A609F008E6CD135|4.812552140340716e-06
F64025AB46780D99|3.666794026577462e-05
6FCAB07FACAD73BF|4.812552140340716e-06
980D734FA9FE64B4|4.812552140340716e-06
D9D0F01188EAAEA9|4.812552140340716e-06
3B4F4D5C386E90CD|4.0878657654049265e-05
11E275F5B59B2620|4.812552140340716e-06
B2C758CC4DFDA150|4.812552140340716e-06
15C370364502B989|4.812552140340716e-06
BA0261AB0E43AACF|4.812552140340716e-06
9B97D0189372909B|4.812552140340716e-06
F8F298F85EF41324|4.812552140340716e-06
4B8CF3A0E116DE67|4.812552140340716e-06
5ECC41FAAD156E66|4.212051344883557e-05
4C3C8A81B226434D|4.812552140340716e-06
AC2362038A434B85|4.310392559292619e-05
3FD9F4FA800E717F|4.212051344883557e-05
58C6655925571DEE|4.812552140340716e-06
5A987EFF17C17B82|4.212051344883557e-05
605E7E021F480919|4.812552140340716e-06
8C66F3E572159C81|4.812552140340716e-06
62B668E9A0CE75EE|4.812552140340716e-06
94962ACABFF2D1A2|4.812552140340716e-06
C1265733FD2A696A|4.812552140340716e-06
97E1C6D6ED240F47|4.812552140340716e-06
783C7EF6A82C66F2|4.812552140340716e-06
5385C3BF636E5349|4.812552140340716e-06
486D27C1B08F8A63|4.812552140340716e-06
A75427629E7FBF3C|4.310392559292619e-05
5257633D183742E5|4.812552140340716e-06
39F3F3003C4E3385|4.812552140340716e-06
557AF1482754365B|4.812552140340716e-06
138EF79797067FB7|4.812552140340716e-06
3132DD262F512006|4.812552140340716e-06
D919E1140DE78547|5.328976562214177e-05
F2BFECBA2F92DDE8|4.812552140340716e-06
FA25729AB46A1726|4.812552140340716e-06
87324F47D96B75FD|4.0878657654049265e-05
B53C53D9B3BD16CD|4.812552140340716e-06
D56659D195B93EB8|4.812552140340716e-06
DD5D63CFD236C9F2|4.812552140340716e-06
F6AE1EB4EB85E93F|4.812552140340716e-06
6F50B244BBF392C9|4.812552140340716e-06
F2D83EECA73654FE|4.812552140340716e-06
1066E9CF637D767C|4.212051344883557e-05
6258CAA4F0FCCC8F|4.812552140340716e-06
8FEDF171DD1DD7D7|4.812552140340716e-06
899FEFB6B3C9C9A5|4.812552140340716e-06
4569CAA35478CFC1|4.812552140340716e-06
BD29C6D7A1D921C7|4.812552140340716e-06
D85B248A2EF54F22|4.812552140340716e-06
374C30FD5D4FD7BE|4.812552140340716e-06
0128CF48F68E5A40|4.812552140340716e-06
BE90E832F91CDEE0|4.0878657654049265e-05
D1260AC72D921BA9|4.812552140340716e-06
C6A10DA49B46C0FE|4.812552140340716e-06
B88DD5052E3E27C7|4.812552140340716e-06
645D92BDCBA71C73|4.812552140340716e-06
49D70385772750A0|4.812552140340716e-06
D01564AE0DFFC79F|4.812552140340716e-06
F958EE1D8F5122E9|4.812552140340716e-06
EBFFF549A08EBC53|4.812552140340716e-06
376F4128CC1B8C66|4.812552140340716e-06
CC23A8C6E9E1FCE8|4.812552140340716e-06
E9CE895133548855|4.812552140340716e-06
27ED246705775F46|4.812552140340716e-06
18DDB9894DA74668|4.812552140340716e-06
B8BCBD94225C35E4|5.328976562214177e-05
5DD67646D1972C84|4.812552140340716e-06
32495F6F5B3D012D|4.812552140340716e-06
C16FDFF8C129539C|4.812552140340716e-06
D6E6FDAD2E83151F|4.812552140340716e-06
1BF1CD98D227AC93|4.812552140340716e-06
7794F3EF13FA624F|4.812552140340716e-06
FA5F980C23CE3B8B|4.812552140340716e-06
40A6141845CCB425|4.812552140340716e-06
B8D8140A0C54E341|5.328976562214177e-05
83AEA000BCDFE149|4.812552140340716e-06
D6C1FD675912C2CF|4.812552140340716e-06
FCDD422485706761|4.812552140340716e-06
DC76B3C24BBC7C9E|4.812552140340716e-06
3FF41A9D2616D37C|4.812552140340716e-06
BA42C981CD872219|4.812552140340716e-06
6D2E121AA8D21A68|3.666794026577462e-05
DC452BB8334B107C|4.812552140340716e-06
204554A83C56911C|4.812552140340716e-06
1A8146B45B91584B|4.812552140340716e-06
FF01FB6539EB796A|4.812552140340716e-06
D095B7B06EAF50C8|4.812552140340716e-06
5373826C67EE19B3|4.812552140340716e-06
B534E8DAA834A952|4.812552140340716e-06
33BEE076793122FE|4.812552140340716e-06
3A30F53A840E5487|4.812552140340716e-06
DCDE3291D92B933E|4.812552140340716e-06
C148873B8997584D|5.328976562214177e-05
A000AD5CEA85FD61|4.812552140340716e-06
F5DD816E8AA1C2C0|4.812552140340716e-06
F3E48475AF2AF942|4.812552140340716e-06
707CFAB935CB7492|4.812552140340716e-06
2FCDABED335EEA7B|4.812552140340716e-06
667049F99C1164BC|4.812552140340716e-06
BF99FF341AC5AEB8|4.812552140340716e-06
29101453E7CF2501|4.812552140340716e-06
6536A95CF195127B|4.812552140340716e-06
F9299C3990516BBF|4.812552140340716e-06
66F991A869F72D39|4.812552140340716e-06
9595E9ACF2DAFA36|4.812552140340716e-06
EA2458207971E0BF|4.812552140340716e-06
56ECE3AAFAB738D7|4.812552140340716e-06
8299ABC6A885D3DF|4.812552140340716e-06
78EDD2F6375A5603|4.812552140340716e-06
5FB47DD840BD3A12|4.812552140340716e-06
E0BC7D3A43F7A800|4.812552140340716e-06
90634B7A5575423F|4.812552140340716e-06
76487DC8918EA722|4.212051344883557e-05
C6149DA95D3D748A|4.812552140340716e-06
F68BB9F8154C1E6A|4.812552140340716e-06
417872F60833B3C8|4.812552140340716e-06
AB7C9CB8C40D23F0|4.812552140340716e-06
A36EC580913C74DA|4.812552140340716e-06
F6C6B9A1DED56D44|4.812552140340716e-06
666163468810CB14|4.812552140340716e-06
9846EE80BA3FCFD6|5.328976562214177e-05
EC749C4B6F79BC2A|4.812552140340716e-06
AEC7BD5EBB06226F|4.812552140340716e-06
446EAD453C182A1B|4.812552140340716e-06
16602FDCC6C73C42|4.812552140340716e-06
1FBAD594FAFB7221|4.812552140340716e-06
A2AC02D0DA945F70|4.812552140340716e-06
84C53A428AD7F4E0|4.812552140340716e-06
45C279542FD386D7|4.812552140340716e-06
5550D85761A1F54F|4.812552140340716e-06
F6647ABD8DCC1425|4.812552140340716e-06
AEA4E84A4142F7BD|4.812552140340716e-06
02EA18D7D38162B5|4.310392559292619e-05
4A1E1F4674305EDA|4.812552140340716e-06
337278FB8B086AD5|4.812552140340716e-06
8986C05048E51783|4.212051344883557e-05
07167C5F71468F33|4.812552140340716e-06
D42318D556A633E7|4.812552140340716e-06
39D7D6CFE28F60A6|4.812552140340716e-06
4A26F7CD18B41D8B|4.812552140340716e-06
8FA2E7211A15DE30|4.812552140340716e-06
1150E6DE34A66C46|4.812552140340716e-06
5EAEA2CC92D4AB45|4.812552140340716e-06
66060D38245EA9E3|4.812552140340716e-06
64659EDE8AEA9F66|4.812552140340716e-06
BB29A332C6319ACD|4.812552140340716e-06
E73F2F012460E5F3|4.812552140340716e-06
B2C5FE6641CBA3F8|4.812552140340716e-06
A5A06F8750EC3B6E|4.812552140340716e-06
24B65B4AF6008D93|4.212051344883557e-05
B1B4DCF3E11BDC4B|4.812552140340716e-06
26C30909F17843E7|4.812552140340716e-06
967821BBDCA991C3|4.812552140340716e-06
1947B414D43A4088|3.666794026577462e-05
32866A8ED0E9CD54|4.812552140340716e-06
183D3422BE383EFD|5.328976562214177e-05
7FBA544EA16E2B7A|4.0878657654049265e-05
D3EEDB70DE1F4434|4.812552140340716e-06
6935D1234C3669D5|4.812552140340716e-06
5208F09554ED9FA4|4.812552140340716e-06
EAD8DF102CD78BEE|4.812552140340716e-06
547A00D9A93DC2BA|4.812552140340716e-06
5A120B14639F8ACC|4.812552140340716e-06
A0502B16FBE2401C|4.812552140340716e-06
F32B3A63023DF6D8|4.812552140340716e-06
1534AC3390542323|4.812552140340716e-06
DE227F37E65B784A|4.812552140340716e-06
75F12FD3C04E525D|4.812552140340716e-06
43CB649B8178285E|4.812552140340716e-06
94157177B4ED3079|4.812552140340716e-06
7ACA156BBC9F2A53|4.812552140340716e-06
1AF68063A7FD9E82|4.812552140340716e-06
CCDB9F4269E6B31F|4.812552140340716e-06
3B1AB1BC50CBAEDB|4.812552140340716e-06
A2A85D317428AA27|4.812552140340716e-06
A5A631433795C6AF|4.812552140340716e-06
AD66816A0350399A|4.812552140340716e-06
B3284D6BABD5F7A8|4.812552140340716e-06
CD8533D0CBA38A0E|4.812552140340716e-06
0DC3A73B9E201F8D|4.812552140340716e-06
2375E9F497BA8D92|4.812552140340716e-06
9A0A64C89A1786A3|4.812552140340716e-06
2AB22B46618D2A61|4.812552140340716e-06
B7DB1DABE3F98BD8|4.812552140340716e-06
8B1D0C464862BCE9|4.812552140340716e-06
4EA65F499D150151|4.812552140340716e-06
46F5A4AFF498C0FA|4.812552140340716e-06
F648B709CB24EC5D|4.812552140340716e-06
1D2B1E8FA70CCAB5|4.212051344883557e-05
F867E117B042786F|4.812552140340716e-06
C83FC85F77AD87D7|4.812552140340716e-06
522C7DB50150614B|4.812552140340716e-06
C40F889145387194|4.212051344883557e-05
2421AD2C43A308A2|5.328976562214177e-05
C5CF89CCBDA20551|4.812552140340716e-06
920376CD30A9C912|4.812552140340716e-06
9916A6CCB7DCA144|4.812552140340716e-06
E731F8AA26792333|5.328976562214177e-05
DF295437816B6EB5|4.812552140340716e-06
A86CC6F41EA84ACF|4.812552140340716e-06
5B675B35749E5049|5.559124564512653e-05
B541C494A5D3C6E9|4.812552140340716e-06
736633CA8908DF33|4.812552140340716e-06
F3443CB02742FE02|5.328976562214177e-05
D8D447FC7C020A43|4.812552140340716e-06
18EB3CA6E459A0F3|4.212051344883557e-05
645DD184E5BE1F8B|4.812552140340716e-06
1B995DEB355442DB|4.812552140340716e-06
210CBDDA5E2A4F8D|4.812552140340716e-06
8D162DD5F20272E3|4.812552140340716e-06
FD1D83FD94AE06A0|4.812552140340716e-06
9D2BB7F4F8A5F33B|4.812552140340716e-06
8887D25D5FEC4361|4.812552140340716e-06
4D744BF95A22D6B4|4.812552140340716e-06
9C27BECB6B83467D|4.0878657654049265e-05
E6CA1169E4BC4A92|4.812552140340716e-06
EF5057A96AE78450|4.812552140340716e-06
2306FBC57B0DC80A|4.812552140340716e-06
B178095C68581DDA|4.812552140340716e-06
6DC435018492B8EB|4.812552140340716e-06
E93AF7DF6CCDA2E4|4.812552140340716e-06
19B15E3DD342E9F1|4.812552140340716e-06
83CCB50A570C83A0|4.812552140340716e-06
BD6B3D3E2F1D85B8|4.812552140340716e-06
0D9F310CA8796629|4.812552140340716e-06
CB1C2C8C532E07|4.812552140340716e-06
7D43C7A58221E6F3|4.812552140340716e-06
A3C2CFA76ACB34CA|4.812552140340716e-06
06994DEB9A431AA9|4.812552140340716e-06
031493045846DFE2|4.812552140340716e-06
1E0FBAE1A32D3D62|4.812552140340716e-06
4B2E91B31175F0FC|4.812552140340716e-06
43B31A4017100723|4.812552140340716e-06
8FFEA0164A262104|4.812552140340716e-06
DC0308FD56D50312|4.812552140340716e-06
A38DB15D7E5D0CF7|4.812552140340716e-06
E67CCB4247A34245|4.812552140340716e-06
C4DE8E4419B6564E|4.212051344883557e-05
85B2D9A0CDE11D01|4.812552140340716e-06
3CF85381743844C3|4.812552140340716e-06
897FC68F5856002B|4.812552140340716e-06
229FC5099BA7972D|4.812552140340716e-06
490830FF3DDD90B1|4.812552140340716e-06
EAB272A9625425C0|4.812552140340716e-06
243DE3AAF7E8FF57|4.812552140340716e-06
A19B85859216694F|4.812552140340716e-06
464321389E2BD571|4.812552140340716e-06
099E86B6A904BE6D|4.812552140340716e-06
A9CD1702B9306D7E|4.0878657654049265e-05
4895028EF4ABB933|4.812552140340716e-06
74C55DBBC8103E02|3.666794026577462e-05
66725BBB56CF9FD1|4.812552140340716e-06
3CD36B8146BED860|4.812552140340716e-06
0919DC917AE0FC9F|4.812552140340716e-06
C99CBC9080867345|4.812552140340716e-06
E4DAF1C93042A4A1|4.812552140340716e-06
C147BF07C0512270|4.812552140340716e-06
B76563D6D28A82BE|4.812552140340716e-06
56EC278FBD1F0908|4.812552140340716e-06
08F9DDE733946A3F|4.812552140340716e-06
6C369B553B8819EF|4.812552140340716e-06
5E549F421C72BBEF|4.812552140340716e-06
64D7B70FCB6C1712|4.812552140340716e-06
AF56B430C000F27A|4.812552140340716e-06
02F2B36B817B62C1|4.812552140340716e-06
EEDFA380B5CA5D7F|4.812552140340716e-06
089BAB05366E7F7B|4.812552140340716e-06
937126376ECF9B40|3.666794026577462e-05
CED50AA2578486E1|4.812552140340716e-06
F559C5575C218FA8|4.812552140340716e-06
DF30D1B87C005C9F|4.812552140340716e-06
6BD9DD6CCDC52483|4.812552140340716e-06
4A8F004AD8CD045D|4.812552140340716e-06
B204F2A91DE1AECC|3.666794026577462e-05
A31E39246FC8A723|4.212051344883557e-05
9315C506CF1DB05B|4.812552140340716e-06
7CBD7715DD3998E8|4.812552140340716e-06
E125F2CC78D66E59|4.812552140340716e-06
FC23C7E7B870F80D|4.812552140340716e-06
7B0E81711092FADC|4.212051344883557e-05
D1BC413FAD89682C|4.212051344883557e-05
7A1AAA6F2BC4D8A4|4.812552140340716e-06
09DDF72653E86CA4|4.812552140340716e-06
97772F6DC032E155|4.812552140340716e-06
1EF0BE645E45E5C8|4.812552140340716e-06
351DCB2C4C2541BE|4.812552140340716e-06
7EB90F729573FC88|4.812552140340716e-06
E805EE13D623D2CC|4.212051344883557e-05
423181E08B759F29|4.812552140340716e-06
BAF9B3ED09B8900B|4.812552140340716e-06
33A0E0E0663D4846|4.812552140340716e-06
C118AAC0962471FF|4.812552140340716e-06
C2061CA1D4C26736|4.812552140340716e-06
78D6DE1E16A5B97C|4.812552140340716e-06
66A025595601D7BB|4.812552140340716e-06
45B2B285EB2ACE85|4.812552140340716e-06
A1ABA8FFF9492988|4.812552140340716e-06
30582C6D45A3278D|4.812552140340716e-06
11E954DB8A7891CA|4.812552140340716e-06
AB0E9A88A58B9097|4.812552140340716e-06
869376F2BF7DC6BC|4.812552140340716e-06
2AE0454F6B9D21F7|4.812552140340716e-06
383A52D9C22FDB97|4.812552140340716e-06
6D3A81A1211A789D|4.812552140340716e-06
F0FAD0DE165BD6CD|4.812552140340716e-06
7667A54E3C0A2002|4.812552140340716e-06
649BE6B15538D3E3|4.812552140340716e-06
648E503F5422148F|5.328976562214177e-05
6BF3C58E430B4EA5|4.812552140340716e-06
7AB586FFDE91BF9D|4.812552140340716e-06
92B5D6225BDC7D07|4.812552140340716e-06
AD3CD6B24225D431|4.812552140340716e-06
0E6571DB07B40A0C|4.812552140340716e-06
7B907B1A803DFD99|4.812552140340716e-06
FCDF35F53C4B7D7E|4.812552140340716e-06
8D2FF2C62237D99C|4.812552140340716e-06
3C47E0AADEE78D67|4.812552140340716e-06
6AE06D4FF2AFFA10|4.812552140340716e-06
BE6A9C062A83ACEB|4.812552140340716e-06
8B6608DC4C1194E3|4.812552140340716e-06
5FF8BBDF17F01D7C|4.812552140340716e-06
959344D58ACBEAFF|4.310392559292619e-05
B3741A86EE3EC78B|4.812552140340716e-06
E2EC74AFE577E2ED|4.812552140340716e-06
AAA0C40D54FB5DBA|4.310392559292619e-05
E52912890CDADD77|4.0878657654049265e-05
73F569EB7F6439DD|4.812552140340716e-06
FA9DB6BC85152B20|4.812552140340716e-06
DB18B105AA04653E|5.328976562214177e-05
4BF33E27704B7269|4.812552140340716e-06
BA61B45D52B80B6B|4.812552140340716e-06
B048EBA9359C326E|4.812552140340716e-06
115F9FF47FBEE7B1|4.812552140340716e-06
E13E82E77B1AC2E3|4.812552140340716e-06
2A48B257D98940A2|4.812552140340716e-06
4C8F8B035426FBA8|4.812552140340716e-06
33BF5B9180583349|4.812552140340716e-06
511E1A1BC9019956|4.812552140340716e-06
4B77EA671BB6F115|4.812552140340716e-06
4341B0D11511ABC6|4.812552140340716e-06
2454FF4B503D434E|4.812552140340716e-06
EF9E6F6FFC861985|4.812552140340716e-06
B43AB0BAF905F9E8|4.812552140340716e-06
5BC93CFF02FC12D4|4.812552140340716e-06
B20147F364900AC2|4.812552140340716e-06
271E1975F69B9000|4.212051344883557e-05
23A215F3ECA0D1A4|4.812552140340716e-06
3F22CF996C65D669|3.666794026577462e-05
3031B43E41C605E4|4.812552140340716e-06
B052F4EB72097C53|4.812552140340716e-06
01309609889502FD|4.812552140340716e-06
14DF6B9EBA6E52FD|4.812552140340716e-06
4C99453E4B8EB8E0|4.812552140340716e-06
21AD4ED2C557819E|4.812552140340716e-06
CE1CAD937EAE158C|4.812552140340716e-06
2167760888D1A3D8|4.812552140340716e-06
CB901BA13A71A873|4.812552140340716e-06
E9C13C6D9885CB40|4.812552140340716e-06
253194D990E0334E|4.812552140340716e-06
86D60771AC287DBB|4.812552140340716e-06
13229553544F2249|4.812552140340716e-06
CE575E5661EFC96D|4.212051344883557e-05
AD589DFF3B5402FF|4.812552140340716e-06
717E779E6F2D3976|4.812552140340716e-06
3E417518FC755D98|4.812552140340716e-06
42C850319A68A7E6|4.812552140340716e-06
8F044A81EEC5B36B|5.328976562214177e-05
E5112577FC8D3424|4.812552140340716e-06
FD41B478BE04F15F|4.812552140340716e-06
0F18410E523D93DF|4.812552140340716e-06
0B3BEAAB6A6C490D|4.812552140340716e-06
9B5749E54F8F3DF3|4.812552140340716e-06
158D911095BA091F|4.812552140340716e-06
88805090338ABECA|4.0878657654049265e-05
95593EE5CF401B85|4.812552140340716e-06
F68CACC4F2E50531|4.812552140340716e-06
E3F90B09A782ECBE|4.812552140340716e-06
4F5CB29583E3B2B6|4.812552140340716e-06
4F82B4845E50C308|4.310392559292619e-05
1392393F9AEF0A26|4.812552140340716e-06
F36F4B91FA063E9B|4.812552140340716e-06
01CA67896F54967C|4.812552140340716e-06
65D513047B6F7FBA|4.812552140340716e-06
7AF1A83CB05F09A4|4.812552140340716e-06
212DBB1BA3E4573B|4.812552140340716e-06
A4D7C07BF8677FD6|4.812552140340716e-06
CA1B2E4BDDFF5760|4.812552140340716e-06
3B2FD41352F669B7|4.812552140340716e-06
846553009066022D|4.812552140340716e-06
807B3F80617A9D1B|4.812552140340716e-06
A5357D44FC1C167B|4.310392559292619e-05
64F839607AEDDA85|4.812552140340716e-06
C6D3E3C1D4E7AEB1|4.812552140340716e-06
D535F0D819CBAC80|4.812552140340716e-06
AFE3108C6D6F0534|4.812552140340716e-06
7CC5E07693D2DBAE|4.812552140340716e-06
BABEBD0A9928FFD7|4.812552140340716e-06
BAD723142BF14EC3|4.812552140340716e-06
FFBBA66A1CB5F1E1|4.812552140340716e-06
7A6F8CBD2B840453|4.0878657654049265e-05
FAE95CFC9265C615|4.812552140340716e-06
3508963912F85197|4.812552140340716e-06
3CDF92255260C6B9|4.812552140340716e-06
6B7C8D48204B66D0|4.812552140340716e-06
7214E5A6FD8A3703|4.812552140340716e-06
1FB2134527EF49F2|4.812552140340716e-06
D1D25BE734445B43|3.666794026577462e-05
44B92E6C42A24E4C|4.212051344883557e-05
F56FA3D38A1ACD5D|4.812552140340716e-06
0B7C209230D48BE0|4.812552140340716e-06
4679F04C3F088D5E|4.310392559292619e-05
A11B6BE891B9B33A|4.812552140340716e-06
FAC20004BBC03956|4.812552140340716e-06
BBEA88B48C42D34C|4.812552140340716e-06
B9689FF0AD640CD6|4.812552140340716e-06
D530E600EE28A9F7|4.812552140340716e-06
1A61E75900537A2F|4.812552140340716e-06
63FB9616144D0049|4.812552140340716e-06
E94D8DA1AB7D7942|4.812552140340716e-06
6A29BA61026117DD|4.812552140340716e-06
A55938AC418FF25A|4.812552140340716e-06
020C8C7B73F1F2C8|4.812552140340716e-06
1F1EB6303689AD4C|4.310392559292619e-05
961EEE49D9E9F058|4.812552140340716e-06
E8350A26B31B1D64|4.812552140340716e-06
95A11B38CD440E12|4.812552140340716e-06
E27A3A306DDF1D9D|4.812552140340716e-06
EBACFC2440FFC679|4.812552140340716e-06
B8963A95E91FCB51|4.812552140340716e-06
40E79878F1DA9BB2|4.812552140340716e-06
79C7E7350B17843C|4.812552140340716e-06
B4C73D611BBCC98D|4.812552140340716e-06
6B7F8AB56F8ABDF1|4.0878657654049265e-05
D6274AE7C0D9BFD8|4.812552140340716e-06
10AE606BF4304AA5|4.812552140340716e-06
CCC917EABFCD5B04|4.812552140340716e-06
3B8F0005CB59B708|4.812552140340716e-06
C4C96BE007E11969|4.212051344883557e-05
E2F1A3D184CAD61F|4.212051344883557e-05
D7360C0A9F096E58|4.812552140340716e-06
546C97D9494ED0F3|4.812552140340716e-06
D5949332EB9FE390|4.812552140340716e-06
AA86A1DAE19AF0B1|4.812552140340716e-06
FA78BC809E3B19BE|4.812552140340716e-06
630CE3F572BF3262|4.812552140340716e-06
F70ED746CDED059C|4.812552140340716e-06
7F67F78525435E96|4.812552140340716e-06
EFF54E321B5F3F64|4.812552140340716e-06
481B70C7B42AADDC|4.812552140340716e-06
FD1AF70A36DEF957|4.812552140340716e-06
0B115C98C10EFF0C|4.812552140340716e-06
744843BBEBF92077|4.812552140340716e-06
17371C1C06131F4F|4.812552140340716e-06
9FB6CF78DB6C3ECF|4.812552140340716e-06
720AAEF812F29580|4.812552140340716e-06
B24FEEF6CAFB3CCE|4.812552140340716e-06
FD6C62030ECB63F6|4.812552140340716e-06
3C1D40E58133C9F1|4.0878657654049265e-05
C8914D53D29E37B4|4.812552140340716e-06
1303985F62EE67CB|4.812552140340716e-06
654E7233B5AF557E|4.812552140340716e-06
413D3399FF9012EA|4.812552140340716e-06
614A0D75C99F1EC9|4.812552140340716e-06
69273B65754714D4|4.812552140340716e-06
15B7A30895589A58|5.328976562214177e-05
8CDD86931965F8E3|4.812552140340716e-06
3AC8B822FF0B4A8F|4.812552140340716e-06
F7EC5A5E00157FB7|4.812552140340716e-06
EF42B3EF6B2DDC22|4.812552140340716e-06
45A800F3A9BEFECF|4.812552140340716e-06
7F8EB4118CFEAE6C|4.812552140340716e-06
837488FD872D4686|4.0878657654049265e-05
03325AEA39E675C6|4.812552140340716e-06
9649F3CEDB7574D8|4.0878657654049265e-05
932558FCBBE23245|4.812552140340716e-06
23C68198AA856582|4.812552140340716e-06
3DCEC608EAF9C2E6|5.328976562214177e-05
82F5F1C38BCB461B|4.812552140340716e-06
454F00DDDE5F01FD|4.812552140340716e-06
